spend,cards_seen,no_txns,date,region,category
170947.69,5168,4659,31/07/2023,Cairns,DISCOUNT & VARIETY STORES
63946.246,886,1579,31/07/2023,Cairns,ENTERTAINMENT
59097.938,421,452,31/07/2023,Cairns,PROFESSIONAL SERVICES
236517.25,2869,3464,31/07/2023,Cairns,EDUCATION & GOVERNMENT
403317.06,2443,3834,31/07/2023,Cairns,HOTELS/MOTELS & RESORTS
177347.6,2289,3369,20/11/2023,Cairns,TOURIST ATTRACTIONS
563480.9,3897,4903,20/11/2023,Cairns,BUSINESS TO BUSINESS
5048273.5,34750,51497,20/11/2023,Cairns,RETAIL GOODS
340639.94,3083,3211,20/11/2023,Cairns,PROFESSIONAL SERVICES
1226060.2,12134,18087,20/11/2023,Cairns,EDUCATION & GOVERNMENT
92926.79,608,556,20/11/2023,Cairns,TELECOM
457336.38,8889,12037,20/11/2023,Cairns,ENTERTAINMENT
2620605.2,33599,50651,20/11/2023,Cairns,PKG STORES/BEER/WINE/LIQUOR
315911.97,4134,4918,20/11/2023,Cairns,DUTY FREE STORES
5723266.5,27659,52331,20/11/2023,Cairns,RETAIL STORES
23603.027,86,132,20/11/2023,Cairns,TRAILER PARKS AND CAMPGROUNDS
593433.9,1253,1189,20/11/2023,Cairns,VEHICLE RENTAL
1154452.4,12823,18409,20/11/2023,Cairns,RETAIL SERVICES
5505362,26945,50187,20/11/2023,Cairns,HOME IMPROVEMENT & SUPPLY
1337111,20175,61421,20/11/2023,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
2724728.8,32799,51043,20/11/2023,Cairns,DISCOUNT & VARIETY STORES
327720.03,1964,2915,20/11/2023,Cairns,TRAVEL AGENCIES
65903.805,2386,2295,20/11/2023,Cairns,ENTERTAINMENT - OTHERS
2341732,72759,111262,20/11/2023,Cairns,FAST FOOD RESTAURANTS
9741019,129322,307431,20/11/2023,Cairns,FOOD & GROCERY
2113246.8,18250,36277,20/11/2023,Cairns,HOTELS/MOTELS & RESORTS
4673094,34741,59232,20/11/2023,Cairns,HEALTH CARE & DRUG STORE
108405.695,727,779,20/11/2023,Cairns,AIRLINES/AIR CARRIERS
40463.223,299,305,22/07/2024,Cairns,AIRLINES/AIR CARRIERS
280230.25,6553,7285,22/07/2024,Cairns,DUTY FREE STORES
1689984.4,27981,56837,22/07/2024,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
2852310,37260,55606,22/07/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
1076000.8,13085,16259,22/07/2024,Cairns,RETAIL SERVICES
55111.957,659,635,22/07/2024,Cairns,TELECOM
1256794.1,13147,17531,22/07/2024,Cairns,EDUCATION & GOVERNMENT
790598.75,1450,1457,22/07/2024,Cairns,VEHICLE RENTAL
1751555.4,34359,48957,22/07/2024,Cairns,DISCOUNT & VARIETY STORES
3929435.2,25260,40376,22/07/2024,Cairns,HOME IMPROVEMENT & SUPPLY
731701.75,26324,28731,22/07/2024,Cairns,TRANSPORTATION
72693.89,257,353,22/07/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
2803850.5,59796,132019,22/07/2024,Cairns,FAST FOOD RESTAURANTS
435795.16,9334,16701,22/07/2024,Cairns,ENTERTAINMENT
389892.12,3009,3985,22/07/2024,Cairns,PROFESSIONAL SERVICES
110401.12,3310,3893,22/07/2024,Cairns,ENTERTAINMENT - OTHERS
332883.7,3182,4055,22/07/2024,Cairns,TOURIST ATTRACTIONS
1.2826877E7,120949,323615,22/07/2024,Cairns,FOOD & GROCERY
4869176,56075,154609,22/07/2024,Cairns,RESTAURANTS
361932.03,2531,2493,22/07/2024,Cairns,TRAVEL AGENCIES
2997346.5,11867,13294,22/07/2024,Cairns,AUTOMOTIVE
4116687,37067,45410,22/07/2024,Cairns,RETAIL GOODS
2525656,15502,30038,22/07/2024,Cairns,HOTELS/MOTELS & RESORTS
2679518.8,50975,70108,22/07/2024,Cairns,FUEL
550901.8,4636,6197,22/07/2024,Cairns,BUSINESS TO BUSINESS
5234299.5,38286,67610,22/07/2024,Cairns,HEALTH CARE & DRUG STORE
2899410.5,23559,40414,22/07/2024,Cairns,RETAIL STORES
2849625.2,9889,14887,18/12/2023,Cairns,AUTOMOTIVE
719166.75,9155,9759,18/12/2023,Cairns,EDUCATION & GOVERNMENT
5008258.5,36256,60473,18/12/2023,Cairns,HOME IMPROVEMENT & SUPPLY
3210999,60894,97948,18/12/2023,Cairns,RESTAURANTS
1253361.4,15256,19743,18/12/2023,Cairns,RETAIL SERVICES
1695237,23115,58781,18/12/2023,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
6641835,37266,62600,18/12/2023,Cairns,RETAIL STORES
3608385,45731,82542,18/12/2023,Cairns,DISCOUNT & VARIETY STORES
19050.549,86,106,18/12/2023,Cairns,TRAILER PARKS AND CAMPGROUNDS
490804.9,6334,7731,18/12/2023,Cairns,BUSINESS TO BUSINESS
2504567.2,36143,68402,18/12/2023,Cairns,FUEL
444420.28,21245,27246,18/12/2023,Cairns,TRANSPORTATION
471024.25,7961,11091,18/12/2023,Cairns,ENTERTAINMENT
89001.79,1666,2588,18/12/2023,Cairns,ENTERTAINMENT - OTHERS
5085499,41745,80680,18/12/2023,Cairns,PKG STORES/BEER/WINE/LIQUOR
3733537.5,45347,53428,18/12/2023,Cairns,HEALTH CARE & DRUG STORE
2979804.2,61165,135357,18/12/2023,Cairns,FAST FOOD RESTAURANTS
9332516,53663,78911,18/12/2023,Cairns,RETAIL GOODS
496119.7,856,835,18/12/2023,Cairns,VEHICLE RENTAL
253243.3,1270,1571,18/12/2023,Cairns,TRAVEL AGENCIES
237088.94,4314,4257,18/12/2023,Cairns,DUTY FREE STORES
83723.805,963,965,18/12/2023,Cairns,TELECOM
210606.44,1555,2212,18/12/2023,Cairns,PROFESSIONAL SERVICES
2157904,11778,30969,18/12/2023,Cairns,HOTELS/MOTELS & RESORTS
1.5453334E7,112472,305786,18/12/2023,Cairns,FOOD & GROCERY
120589.17,516,599,18/12/2023,Cairns,AIRLINES/AIR CARRIERS
163390.05,2105,2013,18/12/2023,Cairns,TOURIST ATTRACTIONS
545349.5,1266,1424,26/08/2024,Cairns,VEHICLE RENTAL
51925.574,172,224,26/08/2024,Cairns,AIRLINES/AIR CARRIERS
36800.832,188,173,26/08/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
351865.9,2738,3734,26/08/2024,Cairns,PROFESSIONAL SERVICES
460819.8,6391,13719,26/08/2024,Cairns,ENTERTAINMENT
1053048.2,12936,14082,26/08/2024,Cairns,RETAIL SERVICES
587443.3,25912,32739,26/08/2024,Cairns,TRANSPORTATION
3939106,32366,30564,26/08/2024,Cairns,RETAIL GOODS
5212909.5,27240,28634,26/08/2024,Cairns,HOME IMPROVEMENT & SUPPLY
1.1131627E7,105916,293085,26/08/2024,Cairns,FOOD & GROCERY
2913010,10916,12518,26/08/2024,Cairns,AUTOMOTIVE
187264.08,2030,1825,26/08/2024,Cairns,TOURIST ATTRACTIONS
4205577,62193,107199,26/08/2024,Cairns,RESTAURANTS
399114.97,4162,4616,26/08/2024,Cairns,BUSINESS TO BUSINESS
1850442.5,71161,89066,26/08/2024,Cairns,FAST FOOD RESTAURANTS
1782110.1,14646,27939,26/08/2024,Cairns,HOTELS/MOTELS & RESORTS
68620.266,431,601,26/08/2024,Cairns,TELECOM
1123901,22478,43491,26/08/2024,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
2758185,32705,40100,26/08/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
456920.56,1953,1827,26/08/2024,Cairns,TRAVEL AGENCIES
245961.25,3844,4766,26/08/2024,Cairns,DUTY FREE STORES
2571917,21682,27739,26/08/2024,Cairns,RETAIL STORES
1057219.6,10688,12702,26/08/2024,Cairns,EDUCATION & GOVERNMENT
4011445.5,43288,59031,26/08/2024,Cairns,HEALTH CARE & DRUG STORE
3279676.2,40399,67566,26/08/2024,Cairns,FUEL
1629986.4,24729,42193,26/08/2024,Cairns,DISCOUNT & VARIETY STORES
50455.652,1412,1649,26/08/2024,Cairns,ENTERTAINMENT - OTHERS
194585.53,3517,3068,28/10/2024,Cairns,DUTY FREE STORES
251629.3,1585,2341,28/10/2024,Cairns,PROFESSIONAL SERVICES
17660.174,127,111,28/10/2024,Cairns,AIRLINES/AIR CARRIERS
1785895.2,13660,18776,28/10/2024,Cairns,RETAIL GOODS
577564.75,5828,10527,28/10/2024,Cairns,RETAIL SERVICES
101608.64,1027,1615,28/10/2024,Cairns,TOURIST ATTRACTIONS
1469978.1,5525,7396,28/10/2024,Cairns,AUTOMOTIVE
1358177.5,15423,19616,28/10/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
782587.1,6586,14091,28/10/2024,Cairns,HOTELS/MOTELS & RESORTS
271006.06,3017,3091,28/10/2024,Cairns,BUSINESS TO BUSINESS
1668934.2,15681,15567,28/10/2024,Cairns,RETAIL STORES
7171326.5,77405,158215,28/10/2024,Cairns,FOOD & GROCERY
3436427.5,30555,40675,28/10/2024,Cairns,HEALTH CARE & DRUG STORE
511033.72,11276,20510,28/10/2024,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
257144.6,3140,4935,28/10/2024,Cairns,ENTERTAINMENT
984138.6,50272,62958,28/10/2024,Cairns,FAST FOOD RESTAURANTS
358547.12,13503,16272,28/10/2024,Cairns,TRANSPORTATION
1699639.2,28796,40991,28/10/2024,Cairns,FUEL
78612.62,330,264,1/07/2024,Cairns,AIRLINES/AIR CARRIERS
267904.25,3804,3131,1/07/2024,Cairns,PROFESSIONAL SERVICES
202254.5,4995,5638,1/07/2024,Cairns,ENTERTAINMENT - OTHERS
1633848.2,26676,58275,1/07/2024,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
628347.1,27060,39811,1/07/2024,Cairns,TRANSPORTATION
47195.844,279,243,1/07/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
356294.4,5469,7917,1/07/2024,Cairns,DUTY FREE STORES
3746834.8,26324,41094,1/07/2024,Cairns,RETAIL GOODS
4417342.5,81495,133975,1/07/2024,Cairns,RESTAURANTS
707250.94,7898,10556,1/07/2024,Cairns,EDUCATION & GOVERNMENT
399568.6,4424,3807,1/07/2024,Cairns,BUSINESS TO BUSINESS
2685951.5,11288,16947,1/07/2024,Cairns,AUTOMOTIVE
3158724,30948,44969,1/07/2024,Cairns,RETAIL STORES
486076.5,9159,15830,1/07/2024,Cairns,ENTERTAINMENT
2585759.8,37792,52604,1/07/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
941985.1,12614,21071,1/07/2024,Cairns,RETAIL SERVICES
1.254459E7,105991,278474,1/07/2024,Cairns,FOOD & GROCERY
916248.06,1928,1632,1/07/2024,Cairns,VEHICLE RENTAL
4785852.5,44209,64507,1/07/2024,Cairns,HEALTH CARE & DRUG STORE
393396.78,2783,3466,1/07/2024,Cairns,TRAVEL AGENCIES
5511256,24651,34917,1/07/2024,Cairns,HOME IMPROVEMENT & SUPPLY
2354442.2,57727,128510,1/07/2024,Cairns,FAST FOOD RESTAURANTS
2857842.5,40215,67463,1/07/2024,Cairns,FUEL
398784.94,3656,4651,1/07/2024,Cairns,TOURIST ATTRACTIONS
1728514.9,33071,47743,1/07/2024,Cairns,DISCOUNT & VARIETY STORES
3129422.8,18883,31151,1/07/2024,Cairns,HOTELS/MOTELS & RESORTS
90989.23,910,992,1/07/2024,Cairns,TELECOM
1024653.3,10839,15395,16/01/2023,Cairns,EDUCATION & GOVERNMENT
2284160.5,51208,91167,16/01/2023,Cairns,FAST FOOD RESTAURANTS
349667.84,909,1236,16/01/2023,Cairns,TRAVEL AGENCIES
75325.945,657,695,16/01/2023,Cairns,AIRLINES/AIR CARRIERS
333743.53,4729,6011,16/01/2023,Cairns,TOURIST ATTRACTIONS
165201.56,2909,4310,16/01/2023,Cairns,DUTY FREE STORES
1251822,15417,13959,16/01/2023,Cairns,RETAIL SERVICES
2892739.8,25866,34780,16/01/2023,Cairns,RETAIL STORES
4477132,23673,36156,16/01/2023,Cairns,HOME IMPROVEMENT & SUPPLY
561384.4,9594,12920,16/01/2023,Cairns,ENTERTAINMENT
4748979,32521,58544,16/01/2023,Cairns,HEALTH CARE & DRUG STORE
601140.5,876,1105,16/01/2023,Cairns,VEHICLE RENTAL
2144943.8,10555,11539,16/01/2023,Cairns,AUTOMOTIVE
1479353.9,12029,26605,16/01/2023,Cairns,HOTELS/MOTELS & RESORTS
143697.7,3048,3910,16/01/2023,Cairns,ENTERTAINMENT - OTHERS
1883481.2,35829,49733,16/01/2023,Cairns,DISCOUNT & VARIETY STORES
1.0859763E7,106604,267520,16/01/2023,Cairns,FOOD & GROCERY
3393828.8,61691,143571,16/01/2023,Cairns,RESTAURANTS
2686700.2,25696,41210,16/01/2023,Cairns,PKG STORES/BEER/WINE/LIQUOR
112437.35,1122,1221,16/01/2023,Cairns,TELECOM
15416.564,114,178,16/01/2023,Cairns,TRAILER PARKS AND CAMPGROUNDS
2641188,33217,57607,16/01/2023,Cairns,FUEL
441746.2,4638,7902,16/01/2023,Cairns,BUSINESS TO BUSINESS
648936.25,21951,31902,16/01/2023,Cairns,TRANSPORTATION
1262767.5,14533,49301,16/01/2023,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
4133847.5,39386,52761,16/01/2023,Cairns,RETAIL GOODS
197560.84,2082,2231,16/01/2023,Cairns,PROFESSIONAL SERVICES
21866.258,63,78,28/10/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
2169974.5,47451,75852,28/10/2024,Cairns,RESTAURANTS
50028.965,266,337,28/10/2024,Cairns,TELECOM
26581.082,654,771,28/10/2024,Cairns,ENTERTAINMENT - OTHERS
2754974.5,14413,18216,28/10/2024,Cairns,HOME IMPROVEMENT & SUPPLY
408808.56,779,961,28/10/2024,Cairns,VEHICLE RENTAL
603000.9,6324,12292,28/10/2024,Cairns,EDUCATION & GOVERNMENT
1127399.9,17390,24622,28/10/2024,Cairns,DISCOUNT & VARIETY STORES
164177.9,913,1651,28/10/2024,Cairns,TRAVEL AGENCIES
2523512.5,75665,120914,6/11/2023,Cairns,FAST FOOD RESTAURANTS
125902.8,675,721,6/11/2023,Cairns,AIRLINES/AIR CARRIERS
24683.445,101,123,6/11/2023,Cairns,TRAILER PARKS AND CAMPGROUNDS
4283040.5,59033,123315,6/11/2023,Cairns,RESTAURANTS
712038.75,4946,7098,6/11/2023,Cairns,BUSINESS TO BUSINESS
2763400.5,8688,12100,6/11/2023,Cairns,AUTOMOTIVE
1678320.4,17316,33536,6/11/2023,Cairns,HOTELS/MOTELS & RESORTS
724454.6,19729,36745,6/11/2023,Cairns,TRANSPORTATION
201391.11,4122,5708,6/11/2023,Cairns,DUTY FREE STORES
3531675.2,25850,31883,6/11/2023,Cairns,RETAIL STORES
1171645,11354,16280,6/11/2023,Cairns,EDUCATION & GOVERNMENT
848823.6,14307,13212,6/11/2023,Cairns,RETAIL SERVICES
1849408.5,31246,34937,6/11/2023,Cairns,DISCOUNT & VARIETY STORES
3462740.8,27745,48951,6/11/2023,Cairns,RETAIL GOODS
3213621.5,46776,70753,6/11/2023,Cairns,FUEL
2640993.8,38410,42948,6/11/2023,Cairns,PKG STORES/BEER/WINE/LIQUOR
55240.258,689,585,6/11/2023,Cairns,TELECOM
314141.34,2411,3976,6/11/2023,Cairns,PROFESSIONAL SERVICES
653428.9,1360,1686,6/11/2023,Cairns,VEHICLE RENTAL
52780.137,1688,1532,6/11/2023,Cairns,ENTERTAINMENT - OTHERS
384276.9,6685,15800,6/11/2023,Cairns,ENTERTAINMENT
498813.88,2207,2650,6/11/2023,Cairns,TRAVEL AGENCIES
260567.58,2317,3775,6/11/2023,Cairns,TOURIST ATTRACTIONS
1335401.1,17590,57470,6/11/2023,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
9160564,92352,293903,6/11/2023,Cairns,FOOD & GROCERY
5141154.5,40294,43297,6/11/2023,Cairns,HEALTH CARE & DRUG STORE
4888707,31133,36267,6/11/2023,Cairns,HOME IMPROVEMENT & SUPPLY
6204012.5,31542,36776,24/06/2024,Cairns,HOME IMPROVEMENT & SUPPLY
3685547.2,46001,54241,24/06/2024,Cairns,HEALTH CARE & DRUG STORE
561750.44,10536,21347,24/06/2024,Cairns,ENTERTAINMENT
696637.44,18558,33139,24/06/2024,Cairns,TRANSPORTATION
1.067362E7,96055,214218,24/06/2024,Cairns,FOOD & GROCERY
101074.28,632,859,24/06/2024,Cairns,TELECOM
2356139.8,28232,53503,24/06/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
2280139.5,48920,58864,24/06/2024,Cairns,FUEL
213609.11,4553,5518,24/06/2024,Cairns,ENTERTAINMENT - OTHERS
352402.66,1901,2750,24/06/2024,Cairns,TRAVEL AGENCIES
2279282,14216,34356,24/06/2024,Cairns,HOTELS/MOTELS & RESORTS
842488.8,11094,15257,24/06/2024,Cairns,RETAIL SERVICES
288152.3,3161,3113,24/06/2024,Cairns,PROFESSIONAL SERVICES
771488.44,1442,1222,24/06/2024,Cairns,VEHICLE RENTAL
3780483,66849,120214,24/06/2024,Cairns,RESTAURANTS
2638610.8,9775,12871,24/06/2024,Cairns,AUTOMOTIVE
2026627.6,75927,108215,24/06/2024,Cairns,FAST FOOD RESTAURANTS
1792305.6,19557,53732,24/06/2024,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
3971418.5,21468,37200,24/06/2024,Cairns,RETAIL STORES
1557603.4,26622,46395,24/06/2024,Cairns,DISCOUNT & VARIETY STORES
436634.72,3877,4901,24/06/2024,Cairns,BUSINESS TO BUSINESS
59927.816,288,332,24/06/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
51512.758,272,241,24/06/2024,Cairns,AIRLINES/AIR CARRIERS
290766.06,2194,3455,24/06/2024,Cairns,TOURIST ATTRACTIONS
5042761.5,35843,39824,24/06/2024,Cairns,RETAIL GOODS
821894.1,6723,8374,24/06/2024,Cairns,EDUCATION & GOVERNMENT
369093.94,4678,5686,24/06/2024,Cairns,DUTY FREE STORES
486825.16,2355,3910,8/07/2024,Cairns,TRAVEL AGENCIES
3209844.5,55569,69965,8/07/2024,Cairns,FUEL
3268167.8,24366,34196,8/07/2024,Cairns,RETAIL STORES
899560.9,26936,39868,8/07/2024,Cairns,TRANSPORTATION
2440187.5,60023,143680,8/07/2024,Cairns,FAST FOOD RESTAURANTS
5049390.5,42724,55735,8/07/2024,Cairns,HEALTH CARE & DRUG STORE
968168.3,12494,16194,8/07/2024,Cairns,RETAIL SERVICES
2419497.2,36158,51561,8/07/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
495575.72,6743,8679,8/07/2024,Cairns,BUSINESS TO BUSINESS
72653.52,1865,2493,8/07/2024,Cairns,ENTERTAINMENT - OTHERS
1007243.6,1868,1667,8/07/2024,Cairns,VEHICLE RENTAL
735355.4,10139,15100,8/07/2024,Cairns,EDUCATION & GOVERNMENT
60971.48,367,350,8/07/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
4011928.2,70914,151490,8/07/2024,Cairns,RESTAURANTS
54541.777,324,358,8/07/2024,Cairns,AIRLINES/AIR CARRIERS
411804.3,2821,4660,8/07/2024,Cairns,TOURIST ATTRACTIONS
405481.53,3365,6042,8/07/2024,Cairns,PROFESSIONAL SERVICES
4112679.5,24254,39008,8/07/2024,Cairns,HOME IMPROVEMENT & SUPPLY
96272.984,866,833,8/07/2024,Cairns,TELECOM
1762634.9,28452,53206,8/07/2024,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
311938.97,5770,6907,8/07/2024,Cairns,DUTY FREE STORES
1921512.1,34412,34838,8/07/2024,Cairns,DISCOUNT & VARIETY STORES
3434619.5,37395,42806,8/07/2024,Cairns,RETAIL GOODS
3095720.2,9020,13320,8/07/2024,Cairns,AUTOMOTIVE
489820.34,8821,17369,8/07/2024,Cairns,ENTERTAINMENT
1037374.44,9130,8945,30/10/2023,Cairns,RETAIL GOODS
209572.78,399,365,30/10/2023,Cairns,VEHICLE RENTAL
136641.27,1613,1735,30/10/2023,Cairns,BUSINESS TO BUSINESS
33310.12,192,157,30/10/2023,Cairns,TELECOM
282483.47,5110,8236,30/10/2023,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
9223.765,318,335,30/10/2023,Cairns,ENTERTAINMENT - OTHERS
54493.85,213,247,30/10/2023,Cairns,AIRLINES/AIR CARRIERS
1718764.2,16681,18826,30/10/2023,Cairns,HEALTH CARE & DRUG STORE
604626.9,10945,11700,30/10/2023,Cairns,PKG STORES/BEER/WINE/LIQUOR
959394,3013,4852,30/10/2023,Cairns,AUTOMOTIVE
105425.52,642,752,30/10/2023,Cairns,TRAVEL AGENCIES
220594.12,9119,11562,30/10/2023,Cairns,TRANSPORTATION
1032166.4,10571,9743,30/10/2023,Cairns,HOME IMPROVEMENT & SUPPLY
926162.75,17695,19308,30/10/2023,Cairns,FUEL
2968551,53937,73516,30/10/2023,Cairns,FOOD & GROCERY
689374.25,5286,6346,30/10/2023,Cairns,RETAIL STORES
357427.9,11362,17442,25/09/2023,Cairns,FAST FOOD RESTAURANTS
1527717.8,30812,39291,25/09/2023,Cairns,FOOD & GROCERY
12756.652,389,387,25/09/2023,Cairns,ENTERTAINMENT - OTHERS
49327.75,618,887,25/09/2023,Cairns,TOURIST ATTRACTIONS
29354.627,583,758,25/09/2023,Cairns,BUSINESS TO BUSINESS
546775.5,3242,4621,25/09/2023,Cairns,RETAIL GOODS
522247.16,3964,4482,25/09/2023,Cairns,RETAIL STORES
78866.93,2668,2849,25/09/2023,Cairns,TRANSPORTATION
43488.992,687,1054,25/09/2023,Cairns,DUTY FREE STORES
593473.3,4713,6064,25/09/2023,Cairns,HOME IMPROVEMENT & SUPPLY
10831.257,254,282,25/09/2023,Cairns,EDUCATION & GOVERNMENT
13817.116,72,78,25/09/2023,Cairns,AIRLINES/AIR CARRIERS
628014.75,15547,17168,25/09/2023,Cairns,RESTAURANTS
415887.06,7338,8202,25/09/2023,Cairns,FUEL
4188.9175,75,100,25/09/2023,Cairns,PROFESSIONAL SERVICES
52428.137,302,361,25/09/2023,Cairns,TRAVEL AGENCIES
296627.38,5463,13733,25/09/2023,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
284185.8,5022,4262,25/09/2023,Cairns,DISCOUNT & VARIETY STORES
461774.84,3398,8088,25/09/2023,Cairns,HOTELS/MOTELS & RESORTS
59692.094,1434,1826,25/09/2023,Cairns,AUTOMOTIVE
77402.09,1404,1546,25/09/2023,Cairns,RETAIL SERVICES
295872,4422,3372,25/09/2023,Cairns,HEALTH CARE & DRUG STORE
1.5130211E7,150162,356303,8/07/2024,Cairns,FOOD & GROCERY
2564775.8,18438,32157,8/07/2024,Cairns,HOTELS/MOTELS & RESORTS
435648.44,7127,7491,25/09/2023,Cairns,PKG STORES/BEER/WINE/LIQUOR
96832.2,201,149,25/09/2023,Cairns,VEHICLE RENTAL
443210,4449,6149,5/02/2024,Cairns,BUSINESS TO BUSINESS
284949.8,5006,6101,5/02/2024,Cairns,DUTY FREE STORES
2185085,30499,46830,5/02/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
3833040.5,22878,35234,5/02/2024,Cairns,HOME IMPROVEMENT & SUPPLY
324178.7,1401,2089,5/02/2024,Cairns,TRAVEL AGENCIES
331141.66,3063,3415,5/02/2024,Cairns,PROFESSIONAL SERVICES
2093898.2,74857,130233,5/02/2024,Cairns,FAST FOOD RESTAURANTS
3832292,43690,48572,5/02/2024,Cairns,HEALTH CARE & DRUG STORE
516447.03,10030,15163,5/02/2024,Cairns,ENTERTAINMENT
68376.58,532,682,5/02/2024,Cairns,TELECOM
1337563.1,20220,41016,5/02/2024,Cairns,BARS/TAVERNS/LOUNGES/DISCOS
402247.5,18167,27485,5/02/2024,Cairns,TRANSPORTATION
4015959,58595,124742,5/02/2024,Cairns,RESTAURANTS
9938627,123290,289099,5/02/2024,Cairns,FOOD & GROCERY
179100.4,1942,2699,5/02/2024,Cairns,TOURIST ATTRACTIONS
1742397,12324,14393,5/02/2024,Cairns,EDUCATION & GOVERNMENT
408949.9,1334,1452,5/02/2024,Cairns,VEHICLE RENTAL
914146.75,11704,17518,5/02/2024,Cairns,RETAIL SERVICES
1360672.8,15941,29048,5/02/2024,Cairns,HOTELS/MOTELS & RESORTS
25360.045,78,104,5/02/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
2496525.8,19020,28478,5/02/2024,Cairns,RETAIL STORES
54683.227,1476,1762,5/02/2024,Cairns,ENTERTAINMENT - OTHERS
2363620.8,10901,11671,5/02/2024,Cairns,AUTOMOTIVE
62246.68,309,374,5/02/2024,Cairns,AIRLINES/AIR CARRIERS
2601009,51779,56220,5/02/2024,Cairns,FUEL
4160349.5,27274,45589,5/02/2024,Cairns,RETAIL GOODS
1787762.9,25158,33236,5/02/2024,Cairns,DISCOUNT & VARIETY STORES
142875.4,3111,3226,29/07/2024,Cairns,ENTERTAINMENT
4806969,87289,132892,29/07/2024,Cairns,FOOD & GROCERY
351787.94,11710,13013,29/07/2024,Cairns,TRANSPORTATION
1353494.4,9925,12035,29/07/2024,Cairns,RETAIL STORES
201579.6,1989,1804,29/07/2024,Cairns,BUSINESS TO BUSINESS
143801.14,2872,2311,29/07/2024,Cairns,DUTY FREE STORES
19755.736,207,262,29/07/2024,Cairns,TELECOM
693316.75,11825,16380,29/07/2024,Cairns,PKG STORES/BEER/WINE/LIQUOR
1833357.5,13811,12680,29/07/2024,Cairns,HOME IMPROVEMENT & SUPPLY
321956.44,6830,5739,29/07/2024,Cairns,RETAIL SERVICES
1505733.2,16147,17825,29/07/2024,Cairns,RETAIL GOODS
810560.2,37892,56962,29/07/2024,Cairns,FAST FOOD RESTAURANTS
36659.906,880,1092,29/07/2024,Cairns,ENTERTAINMENT - OTHERS
26086.08,143,181,29/07/2024,Cairns,TRAILER PARKS AND CAMPGROUNDS
277132.1,1319,1742,29/07/2024,Cairns,PROFESSIONAL SERVICES
688880.25,7824,11332,29/07/2024,Cairns,EDUCATION & GOVERNMENT
1069521.6,6024,13131,29/07/2024,Cairns,HOTELS/MOTELS & RESORTS
141838.2,1438,1358,29/07/2024,Cairns,TOURIST ATTRACTIONS
347400.9,526,629,29/07/2024,Cairns,VEHICLE RENTAL
1646045.4,4090,7165,29/07/2024,Cairns,AUTOMOTIVE
913060.9,27322,28581,30/10/2023,Cairns,RESTAURANTS
87415.25,1704,2026,30/10/2023,Cairns,DUTY FREE STORES
102659.63,921,1270,30/10/2023,Cairns,PROFESSIONAL SERVICES
611273.25,25080,36476,30/10/2023,Cairns,FAST FOOD RESTAURANTS
209413.55,4202,5055,30/10/2023,Cairns,RETAIL SERVICES
471001.2,4078,5925,30/10/2023,Cairns,HOTELS/MOTELS & RESORTS
103981.734,1768,3330,30/10/2023,Cairns,ENTERTAINMENT
467953.38,8627,10750,30/10/2023,Cairns,DISCOUNT & VARIETY STORES
328519.25,3913,6176,30/10/2023,Cairns,EDUCATION & GOVERNMENT
47176.613,704,687,30/10/2023,Cairns,TOURIST ATTRACTIONS
253906.52,1293,1774,5/06/2023,Cairns,TRAVEL AGENCIES
91279.87,2833,2881,5/06/2023,Cairns,ENTERTAINMENT - OTHERS
274880.94,4278,4843,5/06/2023,Cairns,DUTY FREE STORES
1265042,11336,20922,5/06/2023,Cairns,EDUCATION & GOVERNMENT
9723191,100004,301507,5/06/2023,Cairns,FOOD & GROCERY
38298.227,150,185,5/06/2023,Cairns,TRAILER PARKS AND CAMPGROUNDS
3589264,29082,35165,5/06/2023,Cairns,RETAIL STORES
5552552.5,23041,37097,5/06/2023,Cairns,HOME IMPROVEMENT & SUPPLY
3871718.2,36856,43721,5/06/2023,Cairns,HEALTH CARE & DRUG STORE
